TransactionID,CustomerID,OrderDate,Amount,Email
T102284,CUST00120,01-05-2024,51.2,cust00120@example.com
T100018,CUST00001,27-03-2024,153.43,cust00001@example.com
T100493,CUST00016,26-03-2024,111.98,cust00016@example.com
T101125,CUST00040,17-10-2024,173.65,cust00040@example.com
T101494,CUST00065,23-10-2024,88.28,cust00065@example.com
T102020,CUST00102,04-03-2024,117.07,cust00102@example.com
T103129,CUST00229,14-06-2023,52.73,cust00229@example.com
T102002,CUST00100,17-08-2024,112.5,cust00100@example.com
T102175,CUST00112,29-03-2024,106.96,cust00112@example.com
T101765,CUST00083,02-07-2024,65.97,cust00083@example.com
T101999,CUST00100,04-06-2024,62.57,cust00100@example.com
T101833,CUST00089,14-02-2024,99.85,cust00089@example.com
T101867,CUST00092,13-08-2024,53.19,cust00092@example.com
T103215,CUST00262,17-11-2023,20.29,cust00262@example.com
T101684,CUST00077,27-08-2024,50.6,cust00077@example.com
T101009,CUST00035,11-12-2024,163.2,cust00035@example.com
T102671,CUST00158,14-07-2024,53.71,cust00158@example.com
T100360,CUST00012,02-11-2024,145.99,cust00012@example.com
T102826,CUST00182,29-06-2024,73.73,cust00182@example.com
T102129,CUST00109,26-05-2024,74.2,cust00109@example.com
T103170,CUST00245,26-11-2023,44.48,cust00245@example.com
T101360,CUST00054,12-07-2024,112.99,cust00054@example.com
T101543,CUST00068,09-03-2024,60.53,cust00068@example.com
T102240,CUST00117,12-02-2024,103.57,cust00117@example.com
T100344,CUST00011,04-11-2024,147.75,cust00011@example.com
T100986,CUST00034,08-05-2024,197.03,cust00034@example.com
T101557,CUST00069,03-11-2024,72.88,cust00069@example.com
T100743,CUST00026,26-08-2024,165.46,cust00026@example.com
T103026,CUST00212,25-05-2024,86.67,cust00212@example.com
T101912,CUST00095,14-07-2024,119.71,cust00095@example.com
T100113,CUST00004,21-08-2024,217.38,cust00004@example.com
T101334,CUST00052,11-10-2024,117.98,cust00052@example.com
T101241,CUST00045,11-07-2024,212.02,cust00045@example.com
T101142,CUST00041,21-10-2024,195.26,cust00041@example.com
T101949,CUST00097,25-11-2024,74.72,cust00097@example.com
T101216,CUST00044,06-08-2024,94,cust00044@example.com
T101198,CUST00043,27-04-2024,207.44,cust00043@example.com
T100085,CUST00004,07-05-2024,135.28,cust00004@example.com
T102285,CUST00120,21-11-2024,62.15,cust00120@example.com
T100668,CUST00023,23-04-2024,111.72,cust00023@example.com
T101014,CUST00036,08-08-2024,199.95,cust00036@example.com
T100128,CUST00005,22-09-2024,81.18,cust00005@example.com
T103139,CUST00233,20-08-2023,18.08,cust00233@example.com
T102377,CUST00126,05-07-2024,103.12,cust00126@example.com
T100891,CUST00031,27-11-2024,225.47,cust00031@example.com
T102140,CUST00110,28-08-2024,105.53,cust00110@example.com
T100307,CUST00010,14-05-2024,134.9,cust00010@example.com
T100383,CUST00013,03-09-2024,229.17,cust00013@example.com
T100150,CUST00005,12-11-2024,234.41,cust00005@example.com
T101317,CUST00051,06-09-2024,98.53,cust00051@example.com
T102633,CUST00151,03-02-2024,40.02,cust00151@example.com
T102171,CUST00112,26-06-2024,45.57,cust00112@example.com
T100426,CUST00014,24-07-2024,155.06,cust00014@example.com
T100494,CUST00017,14-07-2024,158.83,cust00017@example.com
T101207,CUST00044,06-03-2024,155.8,cust00044@example.com
T101726,CUST00080,08-11-2024,80.75,cust00080@example.com
T102505,CUST00134,17-12-2024,48.74,cust00134@example.com
T101208,CUST00044,19-03-2024,126.52,cust00044@example.com
T102536,CUST00136,18-01-2024,74.43,cust00136@example.com
T102686,CUST00161,16-04-2024,37.46,cust00161@example.com
T103262,CUST00280,23-04-2023,33.87,cust00280@example.com
T103295,CUST00293,29-11-2023,18,cust00293@example.com
T101239,CUST00045,14-08-2024,111.54,cust00045@example.com
T101546,CUST00069,10-06-2024,104.48,cust00069@example.com
T102431,CUST00129,17-07-2024,106.14,cust00129@example.com
T100275,CUST00009,11-12-2024,165.26,cust00009@example.com
T100489,CUST00016,21-10-2024,231.34,cust00016@example.com
T101491,CUST00064,12-05-2024,69.86,cust00064@example.com
T101229,CUST00045,11-08-2024,149.59,cust00045@example.com
T100690,CUST00024,10-08-2024,135.03,cust00024@example.com
T101624,CUST00074,12-03-2024,54.02,cust00074@example.com
T101956,CUST00098,08-09-2024,91.41,cust00098@example.com
T102700,CUST00163,12-03-2024,61.28,cust00163@example.com
T102937,CUST00200,10-09-2024,65.03,cust00200@example.com
T102443,CUST00130,08-05-2024,106.69,cust00130@example.com
T102303,CUST00122,23-10-2024,63.48,cust00122@example.com
T101058,CUST00038,12-08-2024,161.58,cust00038@example.com
T100118,CUST00004,13-08-2024,231.74,cust00004@example.com
T101024,CUST00036,21-05-2024,240.53,cust00036@example.com
T101653,CUST00076,05-04-2024,68.81,cust00076@example.com
T100281,CUST00009,23-07-2024,137.46,cust00009@example.com
T101849,CUST00090,11-06-2024,91.66,cust00090@example.com
T101316,CUST00051,19-06-2024,82.11,cust00051@example.com
T102583,CUST00143,09-06-2024,56.96,cust00143@example.com
T100968,CUST00034,05-04-2024,176.29,cust00034@example.com
T102663,CUST00157,21-04-2024,70.67,cust00157@example.com
T101459,CUST00061,28-06-2024,92.71,cust00061@example.com
T102591,CUST00144,10-08-2024,78.24,cust00144@example.com
T101978,CUST00099,18-12-2024,109.82,cust00099@example.com
T100155,CUST00005,19-10-2024,121.15,cust00005@example.com
T100304,CUST00010,18-06-2024,203.44,cust00010@example.com
T102157,CUST00111,24-07-2024,67.84,cust00111@example.com
T102820,CUST00182,08-12-2023,85.57,cust00182@example.com
T101874,CUST00092,30-09-2024,98.62,cust00092@example.com
T101866,CUST00092,28-04-2024,43.45,cust00092@example.com
T102480,CUST00133,14-09-2024,62.06,cust00133@example.com
T101307,CUST00050,15-10-2024,104.14,cust00050@example.com
T102298,CUST00121,03-09-2024,48.64,cust00121@example.com
T100575,CUST00019,03-07-2024,241.42,cust00019@example.com
T103308,CUST00299,05-01-2024,31.63,cust00299@example.com
T103163,CUST00243,17-03-2023,37.62,cust00243@example.com
T102898,CUST00193,20-04-2024,55.51,cust00193@example.com
T101299,CUST00050,11-02-2024,96.52,cust00050@example.com
T102484,CUST00133,16-04-2024,77.01,cust00133@example.com
T102406,CUST00127,26-10-2024,69.17,cust00127@example.com
T102664,CUST00157,29-05-2024,66.47,cust00157@example.com
T101461,CUST00062,16-02-2024,92.1,cust00062@example.com
T100843,CUST00030,08-06-2024,243.38,cust00030@example.com
T101553,CUST00069,27-06-2024,110.74,cust00069@example.com
T100269,CUST00009,02-09-2024,129.91,cust00009@example.com
T100629,CUST00021,17-04-2024,122.91,cust00021@example.com
T101033,CUST00036,04-10-2024,100.5,cust00036@example.com
T100286,CUST00009,18-08-2024,159.15,cust00009@example.com
T101326,CUST00051,09-03-2024,54.57,cust00051@example.com
T103055,CUST00216,24-01-2024,88.11,cust00216@example.com
T100300,CUST00010,18-10-2024,88.79,cust00010@example.com
T102866,CUST00189,01-03-2024,61,cust00189@example.com
T102356,CUST00125,10-04-2024,112.2,cust00125@example.com
T103066,CUST00218,16-05-2024,30.91,cust00218@example.com
T101800,CUST00086,03-09-2024,116.52,cust00086@example.com
T100065,CUST00003,19-08-2024,172.26,cust00003@example.com
T102459,CUST00131,12-02-2024,72.14,cust00131@example.com
T100890,CUST00031,24-10-2024,202.79,cust00031@example.com
T103050,CUST00215,21-05-2024,42.32,cust00215@example.com
T103270,CUST00283,30-01-2024,26.4,cust00283@example.com
T102090,CUST00106,22-11-2024,102.05,cust00106@example.com
T101507,CUST00066,17-12-2024,82.69,cust00066@example.com
T100230,CUST00008,07-11-2024,215.12,cust00008@example.com
T100503,CUST00017,13-08-2024,218.35,cust00017@example.com
T103183,CUST00251,02-09-2023,26.25,cust00251@example.com
T101677,CUST00077,07-07-2024,72.24,cust00077@example.com
T101786,CUST00085,26-02-2024,90.93,cust00085@example.com
T103268,CUST00282,20-12-2023,43.28,cust00282@example.com
T101004,CUST00035,05-03-2024,217.12,cust00035@example.com
T100836,CUST00029,05-06-2024,235.52,cust00029@example.com
T102446,CUST00130,11-06-2024,60.75,cust00130@example.com
T100374,CUST00012,10-08-2024,92.1,cust00012@example.com
T101545,CUST00068,28-03-2024,78.68,cust00068@example.com
T102339,CUST00124,17-07-2024,73.52,cust00124@example.com
T102456,CUST00131,22-06-2024,75.52,cust00131@example.com
T100939,CUST00033,12-07-2024,178.01,cust00033@example.com
T101321,CUST00051,23-04-2024,52.76,cust00051@example.com
T102295,CUST00121,17-03-2024,40.61,cust00121@example.com
T100751,CUST00026,19-05-2024,239.77,cust00026@example.com
T100099,CUST00004,18-10-2024,98.34,cust00004@example.com
T102972,CUST00205,03-08-2024,77.17,cust00205@example.com
T100866,CUST00030,11-10-2024,106.39,cust00030@example.com
T100910,CUST00032,04-05-2024,180.35,cust00032@example.com
T101637,CUST00075,17-09-2024,52.19,cust00075@example.com
T100529,CUST00018,28-05-2024,227,cust00018@example.com
T101260,CUST00047,10-11-2024,61.52,cust00047@example.com
T102024,CUST00103,06-08-2024,73.5,cust00103@example.com
T100636,CUST00022,08-08-2024,170.54,cust00022@example.com
T101269,CUST00048,01-05-2024,63.33,cust00048@example.com
T100185,CUST00006,14-07-2024,192.2,cust00006@example.com
T102086,CUST00106,17-11-2024,48.44,cust00106@example.com
T102950,CUST00201,26-01-2024,79.65,cust00201@example.com
T101735,CUST00081,02-02-2024,110.93,cust00081@example.com
T100931,CUST00032,02-11-2024,221.94,cust00032@example.com
T102093,CUST00107,07-12-2024,81.87,cust00107@example.com
T102541,CUST00137,03-05-2024,75.97,cust00137@example.com
T101725,CUST00080,26-07-2024,44.98,cust00080@example.com
T102772,CUST00175,08-09-2024,78.42,cust00175@example.com
T101273,CUST00048,02-10-2024,43.17,cust00048@example.com
T102292,CUST00121,10-09-2024,56.56,cust00121@example.com
T100607,CUST00021,10-12-2024,141.93,cust00021@example.com
T102381,CUST00126,19-07-2024,108.6,cust00126@example.com
T100151,CUST00005,09-11-2024,120.73,cust00005@example.com
T101588,CUST00072,26-04-2024,74.26,cust00072@example.com
T102374,CUST00125,15-05-2024,93.84,cust00125@example.com
T101642,CUST00075,26-10-2024,81.68,cust00075@example.com
T102126,CUST00109,21-09-2024,90.77,cust00109@example.com
T100731,CUST00025,25-08-2024,218.48,cust00025@example.com
T101660,CUST00076,02-05-2024,88.05,cust00076@example.com
T101973,CUST00099,02-06-2024,81.45,cust00099@example.com
T103015,CUST00211,02-11-2023,50.04,cust00211@example.com
T100023,CUST00001,28-12-2024,142.28,cust00001@example.com
T102789,CUST00177,04-06-2024,89.69,cust00177@example.com
T100158,CUST00006,17-08-2024,120.4,cust00006@example.com
T100861,CUST00030,21-05-2024,157.06,cust00030@example.com
T102010,CUST00101,22-09-2024,42.69,cust00101@example.com
T100902,CUST00032,09-05-2024,110.84,cust00032@example.com
T101770,CUST00084,22-02-2024,76.76,cust00084@example.com
T101230,CUST00045,13-03-2024,232,cust00045@example.com
T102498,CUST00134,28-09-2024,118.46,cust00134@example.com
T100444,CUST00015,12-09-2024,218.18,cust00015@example.com
T103246,CUST00273,06-04-2024,37.51,cust00273@example.com
T100754,CUST00026,28-07-2024,103.68,cust00026@example.com
T100923,CUST00032,07-10-2024,215.98,cust00032@example.com
T103283,CUST00288,21-04-2023,54.72,cust00288@example.com
T102964,CUST00204,21-09-2024,81.39,cust00204@example.com
T100311,CUST00010,20-12-2024,93.34,cust00010@example.com
T101375,CUST00055,01-03-2024,109.66,cust00055@example.com
T100548,CUST00018,05-09-2024,168.45,cust00018@example.com
T102212,CUST00115,04-08-2024,41.44,cust00115@example.com
T102037,CUST00103,14-08-2024,52.1,cust00103@example.com
T100306,CUST00010,05-10-2024,167.77,cust00010@example.com
T100287,CUST00009,12-06-2024,172.25,cust00009@example.com
T100694,CUST00024,26-10-2024,99.52,cust00024@example.com
T100308,CUST00010,21-03-2024,215.18,cust00010@example.com
T102567,CUST00141,09-06-2024,46.86,cust00141@example.com
T102828,CUST00183,23-04-2024,55.72,cust00183@example.com
T100749,CUST00026,20-06-2024,186.12,cust00026@example.com
T103254,CUST00277,09-02-2024,30.17,cust00277@example.com
T103052,CUST00215,22-10-2024,46.11,cust00215@example.com
T102487,CUST00133,10-05-2024,109.08,cust00133@example.com
T101569,CUST00070,03-04-2024,76.14,cust00070@example.com
T100908,CUST00032,20-03-2024,124.1,cust00032@example.com
T100086,CUST00004,15-10-2024,204.03,cust00004@example.com
T102631,CUST00151,03-12-2023,72.23,cust00151@example.com
T101586,CUST00072,03-10-2024,95.61,cust00072@example.com
T102756,CUST00173,11-06-2024,58.2,cust00173@example.com
T100970,CUST00034,18-03-2024,192.82,cust00034@example.com
T100013,CUST00001,03-09-2024,116.1,cust00001@example.com
T100873,CUST00031,10-05-2024,149.48,cust00031@example.com
T100808,CUST00029,01-09-2024,156.64,cust00029@example.com
T102990,CUST00208,12-09-2024,40.76,cust00208@example.com
T100514,CUST00017,06-08-2024,87.69,cust00017@example.com
T102665,CUST00157,15-03-2024,47.72,cust00157@example.com
T100409,CUST00014,26-10-2024,95.52,cust00014@example.com
T101731,CUST00080,15-10-2024,89.91,cust00080@example.com
T101337,CUST00052,31-08-2024,94.42,cust00052@example.com
T101413,CUST00058,26-06-2024,44.57,cust00058@example.com
T102571,CUST00142,20-03-2024,84.37,cust00142@example.com
T101618,CUST00074,21-04-2024,84.62,cust00074@example.com
T101514,CUST00066,24-03-2024,55.66,cust00066@example.com
T101667,CUST00076,09-11-2024,114.45,cust00076@example.com
T101754,CUST00083,05-11-2024,118.07,cust00083@example.com
T100382,CUST00012,03-05-2024,186.92,cust00012@example.com
T103137,CUST00232,26-05-2024,48.21,cust00232@example.com
T102424,CUST00128,02-07-2024,63.14,cust00128@example.com
T103296,CUST00294,14-12-2023,44.17,cust00294@example.com
T101647,CUST00075,15-05-2024,106.09,cust00075@example.com
T103257,CUST00278,03-06-2023,24.28,cust00278@example.com
T102163,CUST00112,02-11-2024,107.32,cust00112@example.com
T101681,CUST00077,22-03-2024,118.05,cust00077@example.com
T101393,CUST00056,08-05-2024,81.58,cust00056@example.com
T100552,CUST00018,12-12-2024,173.82,cust00018@example.com
T103256,CUST00278,18-08-2023,46.14,cust00278@example.com
T100222,CUST00007,03-05-2024,95.92,cust00007@example.com
T101918,CUST00095,18-06-2024,71.32,cust00095@example.com
T101096,CUST00039,11-09-2024,117.48,cust00039@example.com
T102870,CUST00189,11-09-2024,83.65,cust00189@example.com
T100008,CUST00001,29-05-2024,182.19,cust00001@example.com
T102597,CUST00145,16-06-2024,59.8,cust00145@example.com
T100316,CUST00011,02-11-2024,149.52,cust00011@example.com
T101328,CUST00052,18-06-2024,92.7,cust00052@example.com
T100427,CUST00014,09-04-2024,230.91,cust00014@example.com
T102781,CUST00176,09-09-2024,80.62,cust00176@example.com
T100105,CUST00004,10-10-2024,122.38,cust00004@example.com
T101795,CUST00085,07-04-2024,46.78,cust00085@example.com
T100142,CUST00005,13-12-2024,164.53,cust00005@example.com
T100121,CUST00005,25-07-2024,232.34,cust00005@example.com
T102622,CUST00149,01-06-2024,56.03,cust00149@example.com
T103164,CUST00243,24-11-2023,17.53,cust00243@example.com
T101189,CUST00043,04-06-2024,200.39,cust00043@example.com
T102372,CUST00125,14-03-2024,95.4,cust00125@example.com
T102872,CUST00189,06-03-2024,83.55,cust00189@example.com
T101694,CUST00078,15-10-2024,69.4,cust00078@example.com
T100115,CUST00004,22-12-2024,228.15,cust00004@example.com
T101737,CUST00081,30-08-2024,55.57,cust00081@example.com
T101565,CUST00070,23-03-2024,73.9,cust00070@example.com
T102375,CUST00125,18-09-2024,62.03,cust00125@example.com
T103093,CUST00221,11-05-2024,80.39,cust00221@example.com
T103258,CUST00278,27-06-2023,32.63,cust00278@example.com
T101971,CUST00099,23-09-2024,106.54,cust00099@example.com
T102441,CUST00130,24-06-2024,83.34,cust00130@example.com
T100672,CUST00023,22-04-2024,93.64,cust00023@example.com
T101924,CUST00096,13-05-2024,103.54,cust00096@example.com
T102008,CUST00101,15-10-2024,45.23,cust00101@example.com
T101872,CUST00092,03-03-2024,80.47,cust00092@example.com
T100591,CUST00020,14-10-2024,188.95,cust00020@example.com
T101814,CUST00088,11-11-2024,46.57,cust00088@example.com
T101732,CUST00080,16-07-2024,82.16,cust00080@example.com
T100888,CUST00031,26-09-2024,96.91,cust00031@example.com
T102104,CUST00108,22-09-2024,103.46,cust00108@example.com
T101742,CUST00081,15-10-2024,101.54,cust00081@example.com
T102184,CUST00113,08-03-2024,92.25,cust00113@example.com
T100213,CUST00007,20-08-2024,118.13,cust00007@example.com
T100778,CUST00027,17-08-2024,202.41,cust00027@example.com
T102384,CUST00126,16-09-2024,65.51,cust00126@example.com
T101448,CUST00061,23-04-2024,115.57,cust00061@example.com
T102050,CUST00104,20-04-2024,76.66,cust00104@example.com
T100800,CUST00028,14-04-2024,200.23,cust00028@example.com
T102741,CUST00170,08-08-2024,43.52,cust00170@example.com
T101788,CUST00085,11-09-2024,45.33,cust00085@example.com
T103000,CUST00209,17-01-2024,70.36,cust00209@example.com
T101567,CUST00070,15-09-2024,47.64,cust00070@example.com
T102528,CUST00135,07-07-2024,40.71,cust00135@example.com
T102942,CUST00200,26-05-2024,47.79,cust00200@example.com
T101518,CUST00066,20-08-2024,59.48,cust00066@example.com
T101882,CUST00093,03-12-2024,90.9,cust00093@example.com
T102996,CUST00208,31-01-2024,39.44,cust00208@example.com
T101343,CUST00053,08-09-2024,98.17,cust00053@example.com
T100273,CUST00009,27-08-2024,235.25,cust00009@example.com
T100071,CUST00003,01-09-2024,113.78,cust00003@example.com
T100720,CUST00025,25-04-2024,239.52,cust00025@example.com
T101087,CUST00039,06-03-2024,108.4,cust00039@example.com
T100394,CUST00013,07-06-2024,137.94,cust00013@example.com
T100583,CUST00020,05-07-2024,135.89,cust00020@example.com
T101885,CUST00093,12-05-2024,76.92,cust00093@example.com
T102519,CUST00135,01-12-2024,97.82,cust00135@example.com
T103123,CUST00226,07-08-2023,35.65,cust00226@example.com
T100500,CUST00017,03-10-2024,198.69,cust00017@example.com
T102250,CUST00118,24-02-2024,47.51,cust00118@example.com
T102462,CUST00131,24-05-2024,89.87,cust00131@example.com
T103292,CUST00292,19-08-2023,32.52,cust00292@example.com
T103028,CUST00212,22-04-2024,70.29,cust00212@example.com
T101815,CUST00088,13-05-2024,117.43,cust00088@example.com
T101259,CUST00047,24-10-2024,86.56,cust00047@example.com
T101983,CUST00099,30-07-2024,78.64,cust00099@example.com
T102279,CUST00120,23-03-2024,45.67,cust00120@example.com
T100205,CUST00007,29-05-2024,81.56,cust00007@example.com
T100733,CUST00025,04-11-2024,168.92,cust00025@example.com
T101880,CUST00093,17-10-2024,95.11,cust00093@example.com
T100526,CUST00018,10-07-2024,150.52,cust00018@example.com
T102610,CUST00147,14-03-2024,80.36,cust00147@example.com
T101702,CUST00078,08-02-2024,64.95,cust00078@example.com
T100898,CUST00031,10-08-2024,82.21,cust00031@example.com
T100377,CUST00012,12-06-2024,83.96,cust00012@example.com
